SENT_ID,SENT_CONTENT,PHEN_ID,PHEN,WIKI_SUMMARY,WIKI_URL,WIKI_SEARCH_CONTENT
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",206,fuel prices boosted airfares last year,,https://en.wikipedia.org/wiki/Air_Canada,Air Canada
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",206,fuel prices boosted airfares last year,,https://en.wikipedia.org/wiki/McKinsey_&_Company,McKinsey & Company
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",206,fuel prices boosted airfares last year,,https://en.wikipedia.org/wiki/Economy_of_Puerto_Rico,Economy of Puerto Rico
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",206,fuel prices boosted airfares last year,"Edward Scott Pruitt (born May 9, 1968) is an American lawyer, lobbyist and Republican politician from the state of Oklahoma. He served as the fourteenth Administrator of the Environmental Protection Agency (EPA) from February 17, 2017, to July 9, 2018, during the Donald Trump presidency, resigning while under at least 14 federal investigations.",https://en.wikipedia.org/wiki/Scott_Pruitt,Scott Pruitt
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",206,fuel prices boosted airfares last year,,https://en.wikipedia.org/wiki/List_of_bills_in_the_113th_United_States_Congress,List of bills in the 113th United States Congress
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Shortage,Shortage
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Migrant_worker,Migrant worker
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Foreign_worker,Foreign worker
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Project_Labor_Agreement,Project Labor Agreement
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Labor_force_in_the_United_States,Labor force in the United States
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Capitalism,Capitalism
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Minimum_wage,Minimum wage
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Proletariat,Proletariat
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Unemployment,Unemployment
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",210,worker shortages higher labor costs,,https://en.wikipedia.org/wiki/Great_Resignation,Great Resignation
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/Window_shopping,Window shopping
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,"A two-sided market, also called a two-sided network, is an intermediary economic platform having two distinct user groups that provide each other with network benefits. The organization that creates value primarily by enabling direct interactions between two (or more) distinct types of affiliated customers is called a multi-sided platform.",https://en.wikipedia.org/wiki/Two-sided_market,Two-sided market
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/History_of_advertising,History of advertising
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/American_Psycho_(film),American Psycho (film)
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/Causes_of_the_Great_Recession,Causes of the Great Recession
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/Protectionism_in_the_United_States,Protectionism in the United States
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/Mobile_advertising,Mobile advertising
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,"https://en.wikipedia.org/wiki/Braze,_Inc.","Braze, Inc."
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/Unemployment,Unemployment
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",211,strong demand from consumers eager,,https://en.wikipedia.org/wiki/List_of_Scream_(film_series)_characters,List of Scream (film series) characters
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Splurge,Splurge
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/I'm_a_Celebrity...Get_Me_Out_of_Here!_(Australian_season_9),I'm a Celebrity...Get Me Out of Here! (Australian season 9)
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Yumi_Yoshimura,Yumi Yoshimura
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Puffy_AmiYumi,Puffy AmiYumi
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Ami_Onuki,Ami Onuki
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Russia,Russia
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Bugsy_Malone,Bugsy Malone
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Real_Madrid_CF,Real Madrid CF
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Samsung,Samsung
20," Higher fuel prices boosted airfares last year, and so did worker shortages, higher labor costs and strong demand from consumers eager to splurge on big vacations",213,splurge on,,https://en.wikipedia.org/wiki/Consumer_behaviour,Consumer behaviour
21," The recent run-up in jet-fuel prices has yet to be fully priced into airfares, analysts said",218,recent runup,,https://en.wikipedia.org/wiki/1958_Lituya_Bay_earthquake_and_megatsunami,1958 Lituya Bay earthquake and megatsunami
21," The recent run-up in jet-fuel prices has yet to be fully priced into airfares, analysts said",218,recent runup,,https://en.wikipedia.org/wiki/Ben_Houchen,Ben Houchen
